"Input","Output","AdjModel","RegModel","Estimates","Std.Err","P.Value","EstimatesTertile1","Std.ErrTertile1","P.ValueTertile1","EstimatesTertile2","Std.ErrTertile2","P.ValueTertile2","EstimatesTertile3","Std.ErrTertile3","P.ValueTertile3","SampleSize"
"IV60_tertile","central_adiposity",3,"logist",-0.0176463326185186,0.0694407700278663,0.799402361610199,6.36829293749695,0.959205126771092,NA,0.0582715404450484,0.149086099015019,NA,-0.0249556829152578,0.0982040787550393,NA,4587
"IV60_tertile","diabetes_status",1,"logist",0.568825318218039,0.118746135636961,1.66562164927164e-06,-2.3649076802184,0.107182760230722,1.0961154257743e-11,0.489941736773988,0.119935245062497,0.00128874802322837,0.804440479645143,0.167932395497185,0.000352951219475908,2186
"IV60_tertile","diabetes_status",2,"logist",0.416200348784728,0.259125544539608,0.10823599253712,8.65608042171744,1.60991463786264,0.0328937718173711,0.441860447892638,0.286068553263606,0.26244962239501,0.588596177915763,0.366458859445223,0.249467660221836,2186
"IV60_tertile","diabetes_status",3,"logist",0.409333231822782,0.257465087526824,0.111866551578517,8.58153267375949,1.59985681905876,0.117338114410632,0.453834523943661,0.300885213078919,0.372708417444067,0.578884607973788,0.364110618618008,0.357437107725417,2186
"M10_midpoint_tertile","HTN_status",1,"logist",-0.423430433062109,0.0509656153225353,0,-0.0853849746427955,0.0640771750578058,0.205571587922448,0.0225767916468045,0.0805509703063448,0.78367351444615,-0.598821061157949,0.0720762644038195,1.47484297103609e-06,4587
"M10_midpoint_tertile","HTN_status",2,"logist",-0.0184872839902702,0.0669184349417035,0.782343818134278,3.30823488589877,1.16318954136505,0.215243249394263,0.0708405950400751,0.130303274743135,0.682987463676664,-0.0261449677504854,0.0946369582673388,0.828403750025103,4587
"M10_midpoint_tertile","HTN_status",3,"logist",-0.0214002940960842,0.0745079465012393,0.773942622801193,13.7894205104149,0.810091908583016,NA,0.102099213727027,0.132323881585376,NA,-0.0302645861494577,0.105370148446621,NA,4587
"M10_midpoint_tertile","HTN_status",4,"logist",-0.0259407204736584,0.0669731841923874,0.698511951424418,3.33697004776593,1.16272498946635,NA,0.0801979195308428,0.13088870834122,NA,-0.0366857187115783,0.0947143854001858,NA,4587
"M10_midpoint_tertile","HTN_old_status",1,"logist",-0.571416098855665,0.0501399422686155,0,-0.496292853620112,0.0555984685922614,6.60757335194233e-07,-0.03863253583812,0.107183857199477,0.724312505848949,-0.808104396760005,0.0709085863728801,3.87105186486623e-08,4587
"M10_midpoint_tertile","HTN_old_status",2,"logist",-0.182970771866656,0.0823008432054572,0.0262026958154187,3.2950470502428,1.06714492463117,0.199391528554871,0.0176454842283234,0.155638812785697,0.928130387928547,-0.258759747091697,0.1163909686559,0.269092987004648,4587
"M10_midpoint_tertile","HTN_old_status",3,"logist",-0.21024243192015,0.0947139680042622,0.0264349528737846,13.5358663584846,0.733239846464857,NA,0.0420968812313582,0.162709944914913,NA,-0.297327698607777,0.133945778097798,NA,4587
"M10_midpoint_tertile","HTN_old_status",4,"logist",-0.191397058284436,0.0839519542372246,0.0226171549850567,3.29347327976252,1.07453196074395,NA,0.0269540435772204,0.156198999138245,NA,-0.270676315624164,0.118725992270007,NA,4587
"M10_midpoint_tertile","cvd_status",1,"logist",-0.446613634149008,0.109454004339176,4.4962659726977e-05,-2.06131987489981,0.104900189730866,4.74464657151869e-11,-0.046967418571626,0.107591151437528,0.669610423573594,-0.631607058554265,0.154791337392506,0.00130009549171887,4587
"M10_midpoint_tertile","cvd_status",2,"logist",0.232311336959252,0.162929456770241,0.153914531272189,-4.0206577285851,1.71737400619343,0.256990543393988,0.246095030138968,0.136037434311342,0.321479137193566,0.328537843420796,0.230417047474559,0.389372805528491,4587
"M10_midpoint_tertile","cvd_status",3,"logist",0.198600027999717,0.165012267845588,0.228764696093026,-5.25053828813264,2.18155214108712,NA,0.265605324775794,0.139847701747774,NA,0.280862853084886,0.233362587145171,NA,4587
"M10_midpoint_tertile","cvd_status",4,"logist",0.196681065534998,0.165431770815718,0.23448084431247,-4.0860462160873,1.71068735140213,NA,0.23739700975648,0.137316882846556,NA,0.278149030341585,0.233955853934987,NA,4587
"M10_midpoint_tertile","Obesity",1,"logist",-0.0961126672794223,0.0669489294056013,0.151112859681728,-0.324769277190878,0.0617315380989225,0.000153903499531492,-0.205620991144086,0.100842053599354,0.0623152030148691,-0.135923837582411,0.0946800839517601,0.174735390878496,4587
"M10_midpoint_tertile","Obesity",2,"logist",0.05429663549371,0.097840447375669,0.578928306842663,8.5936808426479,1.11485802739694,0.0821299733801357,-0.103311857848798,0.133574860586047,0.580891947014162,0.0767870383064316,0.138367287627323,0.677465333980291,4587
"M10_midpoint_tertile","Obesity",3,"logist",0.0311453835373072,0.092710874615303,0.736915361597784,8.70543485323461,1.11286454975121,NA,-0.0834364248480313,0.13960558255185,NA,0.044046223803773,0.131112976260433,NA,4587
"M10_midpoint_tertile","central_adiposity",1,"logist",-0.158271480283053,0.0699514192230316,0.023660888117305,0.346261267469851,0.0631683618820981,0.000105399498541594,0.00448785509021614,0.0858703886092461,0.959113591849054,-0.223829673953159,0.0989262457724567,0.0414322931445132,4587
"M10_midpoint_tertile","central_adiposity",2,"logist",0.016247387976915,0.117226402104951,0.889767533289635,6.32597068266242,1.03480990850774,0.103224784950665,0.0806691476412648,0.123650709512873,0.631997307274425,0.022977276430091,0.165783167725024,0.912324095159969,4587
"M10_midpoint_tertile","central_adiposity",3,"logist",-0.00162956821906336,0.112371530863946,0.988429794071047,6.37774353355833,1.03635138665266,NA,0.0973396487452392,0.128368362817195,NA,-0.00230455747621179,0.15891734297242,NA,4587
"M10_midpoint_tertile","diabetes_status",1,"logist",-0.304958314606735,0.117284750176789,0.00931821595200444,-1.72682178158268,0.124906771963266,3.76041763317378e-09,-0.108184593557373,0.168999581245187,0.533197669948668,-0.431276184475285,0.165865684359556,0.021999590721602,2186
"M10_midpoint_tertile","diabetes_status",2,"logist",0.0477757174836912,0.108863996284611,0.660765217814363,9.0031610896822,1.50004205433754,0.0266549246565566,-0.291477633274564,0.245106579151764,0.356412026170671,0.067565067617539,0.15395693999983,0.703623546632193,2186
"M10_midpoint_tertile","diabetes_status",3,"logist",0.0390964982982685,0.113531496821716,0.730570320738852,8.95169615011755,1.50267915066812,0.105879218240706,-0.288781841954084,0.245821090074155,0.448950862218989,0.0552907981346958,0.160557782561786,0.788866485922568,2186
"M10_cnt_100_tertile","HTN_status",1,"logist",-0.562030823477433,0.0458977497321915,0,0.101336631470101,0.0637210599577765,0.135778018584064,-0.343118784765576,0.0847257743578865,0.0013770031780194,-0.794831613033507,0.0649092201536716,1.63882121881646e-08,4587
"M10_cnt_100_tertile","HTN_status",2,"logist",-0.153014518640038,0.0713171626896911,0.0319089203598497,3.2637438107448,1.13554453890675,0.213157387732546,0.0748544587838053,0.10226693244021,0.597751920554554,-0.216395207500732,0.100857698705729,0.277659254081992,4587
"M10_cnt_100_tertile","HTN_status",3,"logist",0.0352002285844464,0.0739309125330638,0.633986552461181,13.7827133588115,0.800430726015569,NA,0.170178822137018,0.120817496006001,NA,0.0497806406627497,0.104554099182877,NA,4587
"M10_cnt_100_tertile","HTN_status",4,"logist",-0.127872420294681,0.0666685700007188,0.055107011450662,3.26313159538721,1.14013690015368,NA,0.0904794169036411,0.10804619886551,NA,-0.180838911034216,0.0942835958790371,NA,4587
"M10_cnt_100_tertile","HTN_old_status",1,"logist",-0.641498050095071,0.0563518143791088,0,-0.372621307369399,0.0702546454475674,0.000142910199391767,-0.312702346567923,0.115176162766891,0.0176810723410795,-0.907215242680343,0.0796935001592668,3.92240543147351e-08,4587
"M10_cnt_100_tertile","HTN_old_status",2,"logist",-0.105364694770696,0.0790321386002596,0.182470133043426,2.89011962523343,1.08344946822077,0.228333798758823,0.180892293469761,0.150560971042742,0.44190466377413,-0.149008180340029,0.111768322271838,0.40969885134352,4587
"M10_cnt_100_tertile","HTN_old_status",3,"logist",0.108929881319556,0.0938290185145716,0.245666211389599,13.1666419885729,0.70141807485415,NA,0.305987467849392,0.164308470346429,NA,0.1540501155098,0.132694270527462,NA,4587
"M10_cnt_100_tertile","HTN_old_status",4,"logist",-0.076280044759251,0.0762437757545308,0.317080352682567,2.85370175819911,1.08804140786632,NA,0.201127616652166,0.1536572826168,NA,-0.107876273836966,0.107824981718591,NA,4587
"M10_cnt_100_tertile","cvd_status",1,"logist",-1.11484895123468,0.123045151733618,0,-1.55368865651867,0.0689591579746531,8.40599736790075e-12,-1.02477929250937,0.125283241000798,1.75193523267498e-06,-1.57663450683351,0.174012122365938,5.58142011472235e-07,4587
"M10_cnt_100_tertile","cvd_status",2,"logist",-0.888727679306181,0.170741454058745,1.93883991306265e-07,-1.99148331129648,1.67892664172553,0.445918610616137,-0.939445944055194,0.219575785381969,0.146172459238555,-1.25685073733118,0.241464879989183,0.120834442269002,4587
"M10_cnt_100_tertile","cvd_status",3,"logist",-0.798675582783504,0.16789271683526,1.96433637622562e-06,-2.63427392310018,2.1379152881762,NA,-0.887890516188244,0.22984160723105,NA,-1.12949784110868,0.237436157172092,NA,4587
"M10_cnt_100_tertile","cvd_status",4,"logist",-0.804755678356492,0.168986248019545,1.91441139762993e-06,-2.18446868179039,1.67048179971025,NA,-0.880834954495079,0.2177253347977,NA,-1.13809639472851,0.238982643803784,NA,4587
"M10_cnt_100_tertile","Obesity",1,"logist",-0.429622705772567,0.0499214569900796,0,-0.208719749105942,0.0588477122735832,0.00357842951602363,-0.113312843822452,0.0663089318801608,0.11122533411705,-0.607578257206991,0.0705996015287959,9.9655668295559e-07,4587
"M10_cnt_100_tertile","Obesity",2,"logist",-0.617419527567226,0.0781160412265954,2.66453525910038e-15,8.99991223192927,1.20049750003604,0.0844203159577652,-0.22252522693857,0.107071123759978,0.285502044467993,-0.873163069559558,0.110472764941547,0.0801195687664666,4587
"M10_cnt_100_tertile","Obesity",3,"logist",-0.555564317880564,0.0883074023710281,3.14911208221247e-10,9.02376910587473,1.2006561223145,NA,-0.178916018295077,0.11481451226584,NA,-0.785686593117263,0.124885526091047,NA,4587
"M10_cnt_100_tertile","central_adiposity",1,"logist",-0.272656357639011,0.0514364679032692,1.15272660528021e-07,0.435755511173008,0.0518642289735375,1.30233852580564e-06,-0.102433519786262,0.0716015445565088,0.176138979397469,-0.385594318840336,0.0727421505093714,0.000143659400855468,4587
"M10_cnt_100_tertile","central_adiposity",2,"logist",-0.428030853057911,0.0791643342602513,6.41375166310354e-08,6.85830202362556,1.01134557674558,0.0932061160434756,-0.280178168967225,0.125378716752026,0.26787047955365,-0.60532703750862,0.111955275167085,0.116427241728745,4587
"M10_cnt_100_tertile","central_adiposity",3,"logist",-0.380332326473446,0.075025923999381,3.99186127708617e-07,6.85112080806817,1.02151600464722,NA,-0.247719638746352,0.12394934273913,NA,-0.537871134307647,0.106102679249498,NA,4587
"M10_cnt_100_tertile","diabetes_status",1,"logist",-1.00063242138331,0.102396789024661,0,-1.39886397401888,0.117979117758898,2.41291154837726e-08,-0.421897655675678,0.19973757344596,0.0545834644194462,-1.4151079412705,0.144810927782132,2.34944220716395e-07,2186
"M10_cnt_100_tertile","diabetes_status",2,"logist",-0.793946758727235,0.16426034225915,1.34176288879573e-06,9.38068598253807,1.58401742230203,0.0273491857255226,-0.185720157637438,0.302927716935082,0.602251541505657,-1.1228102739942,0.232299203782936,0.0402380056966196,2186
"M10_cnt_100_tertile","diabetes_status",3,"logist",-0.76553646042388,0.17689255515494,1.50680114343604e-05,9.30852326275772,1.58544980780662,0.107399959814145,-0.168799640418452,0.314377749886147,0.686302246006422,-1.08263204482256,0.250163850582948,0.144566449042209,2186
"L5_midpoint_tertile","HTN_status",1,"logist",-0.116518935888398,0.0743741213937604,0.117194264219626,-0.158601169041471,0.0733653530072658,0.0498693745435955,-0.183279277300453,0.0735681117035917,0.0270291324594293,-0.164782659406653,0.105180891164638,0.141204097629969,4587
"L5_midpoint_tertile","HTN_status",2,"logist",0.105487506652114,0.0802273619330847,0.188557973986697,3.18389013195139,1.14714511754312,0.220154715112392,-0.124603511740649,0.0799946349708728,0.36333551188746,0.149181862568341,0.113458623319183,0.41393782407901,4587
"L5_midpoint_tertile","HTN_status",3,"logist",0.0580522776324437,0.0762582686289097,0.446502507115121,13.8139501545792,0.801620027848422,NA,-0.123567386957138,0.0842196187167629,NA,0.082098318354462,0.107845477738094,NA,4587
"L5_midpoint_tertile","HTN_status",4,"logist",0.0900440345396208,0.0833993267320154,0.280287643685325,3.2266033904533,1.14751264229871,NA,-0.121938358955516,0.0827817688415612,NA,0.12734149485672,0.117944458957201,NA,4587
"L5_midpoint_tertile","HTN_old_status",1,"logist",-0.129345396325603,0.0717089408382407,0.0712696449990762,-0.647554919228287,0.0674034639689983,2.85865196394751e-07,-0.147960369003415,0.082013157046926,0.0944243170248609,-0.18292201371419,0.10141175667685,0.0944816275326457,4587
"L5_midpoint_tertile","HTN_old_status",2,"logist",0.0594103568136755,0.110473762863291,0.590730337262687,3.01505475717778,1.0727991797846,0.217625320443143,-0.0796776741919178,0.12200025705264,0.631685279184002,0.0840189323513233,0.156233493727655,0.685884609507435,4587
"L5_midpoint_tertile","HTN_old_status",3,"logist",-0.00180185484248886,0.110024577190342,0.986933756668027,13.5217772474085,0.711352505932121,NA,-0.0872720925255853,0.120207686115057,NA,-0.00254820755568597,0.155598249256945,NA,4587
"L5_midpoint_tertile","HTN_old_status",4,"logist",0.043100904903637,0.117184142597967,0.713018695654158,3.02906360351469,1.0824059098577,NA,-0.0762657167811607,0.127382697252762,NA,0.0609538842652766,0.165723403757108,NA,4587
"L5_midpoint_tertile","cvd_status",1,"logist",0.0667735507080364,0.118679496353648,0.573681661764648,-2.26515530524319,0.0848360733090245,9.65861827698058e-13,-0.0613874871389335,0.110626671993682,0.588379367801212,0.0944320610191134,0.167838153318937,0.58325461094467,4587
"L5_midpoint_tertile","cvd_status",2,"logist",0.373527039339896,0.131083280242471,0.00437825116088142,-3.82301014334228,1.62099631342864,0.255305031058285,0.148463850751514,0.22484181710518,0.628478616558646,0.528247004947551,0.185379752719259,0.214863317878207,4587
"L5_midpoint_tertile","cvd_status",3,"logist",0.328874163607745,0.142942890467439,0.0214064354349011,-5.05995172275549,2.13985292435185,NA,0.101678535472397,0.229336447540304,NA,0.465098302488178,0.202151774343865,NA,4587
"L5_midpoint_tertile","cvd_status",4,"logist",0.318196138581946,0.137352433675515,0.0205233518440446,-3.92292119656976,1.62590853390994,NA,0.16232253722618,0.214375666140768,NA,0.449997294677343,0.194245674528864,NA,4587
"L5_midpoint_tertile","Obesity",1,"logist",0.0790196507368244,0.0529139581314938,0.135342669909932,-0.486832668317778,0.0471485515402501,1.23918808322393e-07,0.0404846070771012,0.0875094946082012,0.65127716922825,0.111750661766003,0.0748316372284007,0.159211893075839,4587
"L5_midpoint_tertile","Obesity",2,"logist",0.216307335171512,0.0729025547131396,0.00300647777088248,8.39516988769523,1.03493794972603,0.0780870920922174,0.0657211596180089,0.105615501941643,0.645636806044736,0.305904767040339,0.103099781606969,0.206949748981468,4587
"L5_midpoint_tertile","Obesity",3,"logist",0.174303888956451,0.0810778042365278,0.0315682806294009,8.53062338712278,1.04731046518428,NA,0.076697410334321,0.107588464157502,NA,0.246502923736583,0.114661330358728,NA,4587
"L5_midpoint_tertile","central_adiposity",1,"logist",-0.0660462752502771,0.0645187883314802,0.305988773676099,0.321875655558123,0.056338161605509,7.1330619568175e-05,-0.0616150126049247,0.0738387552038073,0.419095844730485,-0.0934035382031684,0.0912433454862585,0.324661199318332,4587
"L5_midpoint_tertile","central_adiposity",2,"logist",0.114719275047842,0.0914170894350462,0.209515185075835,6.24583676174102,1.01481277277429,0.102540815790204,-0.128332673707869,0.0922262522697028,0.396698959343717,0.16223755463827,0.129283287711717,0.428339070548929,4587
"L5_midpoint_tertile","central_adiposity",3,"logist",0.0821658949367884,0.096532342814254,0.39467227436825,6.3272592564643,1.02331748427006,NA,-0.124838273808371,0.0958422136208392,NA,0.116200122984125,0.136517348415568,NA,4587
"L5_midpoint_tertile","diabetes_status",1,"logist",0.253258166018961,0.118669020899999,0.0328300385761073,-2.00486276523562,0.109940786014881,1.21386540376411e-10,-0.00501190998245655,0.178224748496174,0.977992534172278,0.35816113316575,0.167823338790316,0.0524507852552284,2186
"L5_midpoint_tertile","diabetes_status",2,"logist",0.295375237594454,0.188813725898796,0.117729820170589,8.90818492847239,1.53166790405343,0.0283136054017691,-0.0864594167490588,0.321571149253648,0.813228720607823,0.417723666995248,0.267022931928274,0.258187742554762,2186
"L5_midpoint_tertile","diabetes_status",3,"logist",0.242126773772878,0.174655481963839,0.16565203295972,8.8301240012791,1.53768820186177,0.10976104333075,-0.108239195890754,0.317225319049882,0.790667208208694,0.342418967283252,0.247000151336072,0.397826455257063,2186
"L5_cnt_tertile","HTN_status",1,"logist",0.250553906496691,0.0716632973003423,0.000471819178379906,-0.449849474287668,0.0778416962268821,6.39373956318864e-05,0.221913316776952,0.0891883654846581,0.0271897963059389,0.354336732673183,0.101347206966519,0.00394217734986393,4587
"L5_cnt_tertile","HTN_status",2,"logist",0.329884219560164,0.122886150940001,0.0072644842545706,2.930616034421,1.16214857758737,0.240344639279613,0.325709457800214,0.146014251683359,0.268294481991161,0.466526737314851,0.173787261287177,0.227011277648349,4587
"L5_cnt_tertile","HTN_status",3,"logist",0.215060100943638,0.133754166781615,0.107862361599637,13.6889128915438,0.805031919010305,NA,0.256213332018973,0.149152369513658,NA,0.304140911479825,0.189156956686472,NA,4587
"L5_cnt_tertile","HTN_status",4,"logist",0.317858768095191,0.128118548463454,0.0131023985895142,2.9620864831951,1.15922923589857,NA,0.323565735475574,0.149019329772101,NA,0.449520180759422,0.18118698882857,NA,4587
"L5_cnt_tertile","HTN_old_status",1,"logist",0.246666101082894,0.0628503141483755,8.68523917376685e-05,-0.940530404643243,0.0563314142732751,3.65644306968428e-10,0.246262372303487,0.0783450695934845,0.00777117217953661,0.348838545529124,0.0888837666680424,0.00174298556474214,4587
"L5_cnt_tertile","HTN_old_status",2,"logist",0.322190491114758,0.0951702836989569,0.000710718455303905,2.6171777239069,1.04739817462128,0.242348402821377,0.411468773111579,0.132401624094734,0.198189291701601,0.455646162202138,0.134591105941958,0.182848415881433,4587
"L5_cnt_tertile","HTN_old_status",3,"logist",0.19889485774213,0.103865927409742,0.0555028099111341,13.1665527518146,0.669308563292158,NA,0.343895337322108,0.134780858305921,NA,0.281279805305185,0.146888603211315,NA,4587
"L5_cnt_tertile","HTN_old_status",4,"logist",0.311093585819884,0.101496745497648,0.00217626540794646,2.61445301343076,1.0508324494657,NA,0.413623342953597,0.136666911540687,NA,0.439952768233758,0.143538074019505,NA,4587
"L5_cnt_tertile","cvd_status",1,"logist",0.330146559271632,0.0929588716433759,0.000382993038467783,-2.4262187919534,0.110042814899347,1.10643954288172e-11,0.0491274656888608,0.138622466749317,0.72872347243694,0.466897741692754,0.131463697020961,0.00354598214736502,4587
"L5_cnt_tertile","cvd_status",2,"logist",0.32660538271193,0.14464587065674,0.0239478116886067,-3.6202415459802,1.51164824718881,0.251813296643578,0.0413345814485345,0.24958408022468,0.895515324369113,0.461889761775278,0.204560152024028,0.265415892840194,4587
"L5_cnt_tertile","cvd_status",3,"logist",0.26492904315183,0.170590649103195,0.1204206627056,-4.51495346054051,2.0803097606374,NA,0.0172096155278311,0.257191974247914,NA,0.374666245891844,0.241251609575767,NA,4587
"L5_cnt_tertile","cvd_status",4,"logist",0.311057377088382,0.151537423645735,0.0401039186744148,-3.79963255484282,1.51998902536456,NA,0.0870823218579959,0.245112953822013,NA,0.439901561354587,0.214306279726873,NA,4587
"L5_cnt_tertile","Obesity",1,"logist",0.34830288098782,0.0468140012286652,1.00586206031039e-13,-0.682296609047175,0.040197800229046,2.97804357555505e-10,0.285391328468155,0.0996181766747237,0.0132735327410334,0.4925746581066,0.0662049954465295,4.9027762767238e-06,4587
"L5_cnt_tertile","Obesity",2,"logist",0.382033865224462,0.0857603663347495,8.40235446042392e-06,8.23151759862395,1.03772159821703,0.0798354970996512,0.316211176246887,0.101614220500513,0.197941877648907,0.540277473486247,0.121283473184687,0.140580251837302,4587
"L5_cnt_tertile","Obesity",3,"logist",0.360947304193732,0.0803424702348656,7.03558904247004e-06,8.31873387885062,1.0315772367699,NA,0.326360114508002,0.0994405860195206,NA,0.510456572892787,0.113621411040704,NA,4587
"L5_cnt_tertile","central_adiposity",1,"logist",0.374711989650926,0.073718434862854,3.71488242612017e-07,-0.0103676446702199,0.0459079406902374,0.82484107435258,0.393631184379174,0.0719894467962126,0.00010787878450213,0.529922777748144,0.104253610379965,0.00020990570763853,4587
"L5_cnt_tertile","central_adiposity",2,"logist",0.490481851694338,0.0920458569615551,9.89354254077313e-08,5.85053302130323,0.987561408201241,0.106456964466343,0.468330335278048,0.095255457627822,0.127741978004103,0.693646086763995,0.130172499275285,0.118097115228592,4587
"L5_cnt_tertile","central_adiposity",3,"logist",0.474114283393437,0.0892006783232922,1.06574108205137e-07,5.8895400994108,0.990508900988302,NA,0.475647383443222,0.103408395070799,NA,0.670498849689799,0.12614880905768,NA,4587
"L5_cnt_tertile","diabetes_status",1,"logist",0.43416844547915,0.168755109171353,0.0100887601181869,-2.20159745058081,0.20505028497383,7.83800620491719e-08,0.346420382168893,0.213367170057734,0.128451683554923,0.614006903951055,0.238655764109878,0.023171798947427,2186
"L5_cnt_tertile","diabetes_status",2,"logist",0.488443539219482,0.210151264462685,0.0201122358408474,8.93207793837348,1.52589015588315,0.0279653637333567,0.176540090489848,0.224218964051914,0.513563409487226,0.690763477617706,0.297198768352984,0.145712365826646,2186
"L5_cnt_tertile","diabetes_status",3,"logist",0.467022249438304,0.215097475170868,0.0299151400733153,8.83215100071353,1.52442500367718,0.108808230614136,0.201885981798803,0.236644351363182,0.550353874027439,0.66046919908564,0.304193766618851,0.2747720484275,2186
"RA_tertile","HTN_status",1,"logist",-0.496604093652756,0.0549286973719023,0,0.0569312986444427,0.0519890436185538,0.293362825627118,-0.217958913153227,0.0670601196017997,0.00632577739579082,-0.702304244373721,0.0776809087868314,5.72014051751966e-07,4587
"RA_tertile","HTN_status",2,"logist",-0.349724138329669,0.115538868323258,0.00247078951151036,3.46582417543028,1.15410848541709,0.204639946613283,-0.140575393151206,0.144655025203977,0.509104910201208,-0.494584619515064,0.163396634563992,0.203134221451311,4587
"RA_tertile","HTN_status",3,"logist",-0.184507802264192,0.127910464106389,0.149168076442474,13.9997447695515,0.819060419097832,NA,0.00637273461509476,0.150826293625396,NA,-0.260933436325667,0.180892713108693,NA,4587
"RA_tertile","HTN_status",4,"logist",-0.333369059560098,0.124618582597196,0.00747035845694355,3.47367441875084,1.1573716426831,NA,-0.125273978309396,0.153803306024533,NA,-0.471455045305455,0.176237289632667,NA,4587
"RA_tertile","HTN_old_status",1,"logist",-0.547052532811779,0.0384120620126041,0,-0.424889465445682,0.0584009329653061,6.22266249077833e-06,-0.181166730667039,0.063331446469174,0.0133818850709949,-0.77364911123297,0.0543228590569409,2.6135939039021e-09,4587
"RA_tertile","HTN_old_status",2,"logist",-0.348667092449182,0.0911120188994167,0.000129822115394918,3.13941426918211,1.06820765022708,0.208791454159661,-0.0314896518462505,0.0992844117832735,0.804474848563746,-0.493089730894829,0.128851852822749,0.162719763471132,4587
"RA_tertile","HTN_old_status",3,"logist",-0.17018604374564,0.0971149603867832,0.0797018893746981,13.4401524723284,0.74858372032441,NA,0.131901571002517,0.105030677999518,NA,-0.240679411191706,0.137341294088316,NA,4587
"RA_tertile","HTN_old_status",4,"logist",-0.331898340795675,0.100221894659028,0.000927524534519719,3.11991611152826,1.07471568011198,NA,-0.0134829399524059,0.106171648157022,NA,-0.46937513488237,0.141735162673525,NA,4587
"RA_tertile","cvd_status",1,"logist",-0.883552541645613,0.124041856471786,1.05582209641852e-12,-1.65806619835313,0.0699498069154917,4.40946449859381e-12,-0.71259118906546,0.125250255187179,7.42410067392432e-05,-1.24953198746445,0.175421675724337,7.78150559536626e-06,4587
"RA_tertile","cvd_status",2,"logist",-0.686520578679312,0.200057963330707,0.000600013378202702,-2.89762749540231,1.64419831848137,0.328576000611593,-0.642914699184715,0.172217333287948,0.166619417566694,-0.970886713216498,0.282924685003024,0.180517488778601,4587
"RA_tertile","cvd_status",3,"logist",-0.602432785080738,0.24146863764037,0.0126003394059981,-3.54449268589282,2.16524360532232,NA,-0.556449853500975,0.188132508549437,NA,-0.851968615079385,0.341488222238771,NA,4587
"RA_tertile","cvd_status",4,"logist",-0.649594323332672,0.197917954678781,0.00103022649014783,-3.05135622739204,1.63076982574175,NA,-0.599499084102151,0.201156117654761,NA,-0.918665102097633,0.279898255743874,NA,4587
"RA_tertile","Obesity",1,"logist",-0.47830627404163,0.0728847258871627,5.29116750414005e-11,-0.0965644888267986,0.0929237860006796,0.317663951221124,-0.295869490437582,0.104815118651547,0.0143883683703412,-0.676427219717817,0.103074567839471,1.81794270081333e-05,4587
"RA_tertile","Obesity",2,"logist",-0.569249984931321,0.103572061358754,3.88121390582086e-08,8.97273113756364,1.09153843038968,0.0770665216108243,-0.341488350363129,0.132244342036394,0.235214767646906,-0.805041049070553,0.146473013856489,0.114576306154909,4587
"RA_tertile","Obesity",3,"logist",-0.534089471987309,0.105223064784087,3.85902962474205e-07,9.0293940240012,1.09014714398662,NA,-0.307305998244254,0.127422784487278,NA,-0.755316574805136,0.148807885292119,NA,4587
"RA_tertile","central_adiposity",1,"logist",-0.413172864023393,0.0811353093709114,3.53572661593304e-07,0.511520435581665,0.0932052574740252,0.000104232757532132,-0.0516218234697985,0.154426038868931,0.74349832600122,-0.584314667906417,0.11474265489968,0.000206479594999261,4587
"RA_tertile","central_adiposity",2,"logist",-0.538972665647533,0.0978798840813895,3.66099883741811e-08,6.52015044004444,1.01704111330693,0.0985088662674148,-0.091593950752359,0.186357550257005,0.709178641043432,-0.762222453507111,0.138423059551407,0.114366634034933,4587
"RA_tertile","central_adiposity",3,"logist",-0.510737493599271,0.0942036402960021,5.90572830638791e-08,6.53305599922614,1.02334816303244,NA,-0.0633569680853016,0.185914807292762,NA,-0.722291890260526,0.133224065731523,NA,4587
"RA_tertile","diabetes_status",1,"logist",-0.948687727840303,0.164951245014602,8.85482687174033e-09,-1.33121635633283,0.0931818922920268,2.51537243214199e-09,-0.470644231540574,0.164437558552278,0.0133426030387023,-1.34164705116867,0.233276287829978,6.69497082339809e-05,2186
"RA_tertile","diabetes_status",2,"logist",-0.939433419772112,0.187201565063198,5.21310074885761e-07,10.0820822213469,1.58819278082484,0.0239274955367439,-0.633615046269883,0.207293816378233,0.0924334180909019,-1.32855948318826,0.264742992209842,0.037490009475475,2186
"RA_tertile","diabetes_status",3,"logist",-0.920744932156347,0.199559651425462,3.9521449006763e-06,9.96829373674765,1.57996154141861,0.100070955086169,-0.597060734731007,0.201167439484939,0.206891050647041,-1.3021299705418,0.282219965548338,0.135877567375861,2186
